,App,Category,Rating,Reviews,Size,Installs,Price,Content.Rating,Current.Ver
348,imo free video calls and chat,COMMUNICATION,4.3,4785892,11,500000000,0,Everyone,9.8.000000010501
350,Call Free ??Free Call,COMMUNICATION,4.3,30209,15,5000000,0,Everyone,1.3.4
351,Web Browser & Explorer,COMMUNICATION,4,36901,6.6,5000000,0,Everyone,11.8.6
353,Browser 4G,COMMUNICATION,4.3,192948,6.6,10000000,0,Everyone,24.6.6
356,Cricket Visual Voicemail,COMMUNICATION,3.9,13698,5.1,10000000,0,Everyone,3.2.0.100171
358,TracFone My Account,COMMUNICATION,3.6,20769,18,1000000,0,Everyone,R6.0.3
359,Firefox Focus: The privacy browser,COMMUNICATION,4.4,36880,4,1000000,0,Everyone,5.2
363,TouchPal Keyboard - Fun Emoji & Android Keyboard,COMMUNICATION,4.4,615381,37,10000000,0,Mature 17+,6.7.9.1
365,Skype Lite - Free Video Call & Chat,COMMUNICATION,4.2,33053,22,5000000,0,Everyone,1.60.0.31354-release
367,UC Browser Mini -Tiny Fast Private & Secure,COMMUNICATION,4.4,3648120,3.3,100000000,0,Teen,11.4.0
368,WhatsApp Business,COMMUNICATION,4.4,136662,32,10000000,0,Everyone,2.18.116
369,My magenta,COMMUNICATION,3.9,42370,37,1000000,0,Everyone,7.5.1
375,Antillean Gold Telegram (original version),COMMUNICATION,4.4,2939,17,100000,0,Everyone,2.1
378,Omlet Chat,COMMUNICATION,3.9,40751,35,10000000,0,Teen,2.2.7600
379,UC Browser - Fast Download Private & Secure,COMMUNICATION,4.5,17712922,40,500000000,0,Teen,12.8.5.1121
380,My Vodacom SA,COMMUNICATION,3.7,25021,61,5000000,0,Everyone,9.9.0
381,Microsoft Edge,COMMUNICATION,4.3,27187,66,5000000,0,Everyone,42.0.0.2059
384,imo free video calls and chat,COMMUNICATION,4.3,4785988,11,500000000,0,Everyone,9.8.000000010501
385,Hangouts Dialer - Call Phones,COMMUNICATION,4,122498,0.079,10000000,0,Everyone,0.1.100944346
388,"Talkatone: Free Texts, Calls & Phone Number",COMMUNICATION,4.1,132014,25,10000000,0,Everyone,6.1
389,Calls & Text by Mo+,COMMUNICATION,4.2,83239,14,5000000,0,Everyone,3.0.4
396,"GO SMS Pro - Messenger, Free Themes, Emoji",COMMUNICATION,4.4,2876500,24,100000000,0,Everyone,7.73
398,"Messaging+ SMS, MMS Free",COMMUNICATION,4.1,28238,17,1000000,0,Everyone,4.98
399,chomp SMS,COMMUNICATION,4.3,335646,8.3,10000000,0,Everyone,7.21
401,Text SMS,COMMUNICATION,4.5,349384,8.2,10000000,0,Everyone,3.47
406,mysms SMS Text Messaging Sync,COMMUNICATION,4.3,37320,8.4,1000000,0,Everyone,6.5.1
409,Firefox Focus: The privacy browser,COMMUNICATION,4.4,36893,4,1000000,0,Everyone,5.2
410,2ndLine - Second Phone Number,COMMUNICATION,4.2,15880,32,1000000,0,Everyone,5.65.0
414,"CM Browser - Ad Blocker , Fast Download , Privacy",COMMUNICATION,4.6,2264916,6.1,50000000,0,Everyone,5.22.18.0006
417,Ninesky Browser,COMMUNICATION,4.2,42925,2.8,1000000,0,Everyone,6.1
420,UC Browser Mini -Tiny Fast Private & Secure,COMMUNICATION,4.4,3648480,3.3,100000000,0,Teen,11.4.0
421,UC Browser - Fast Download Private & Secure,COMMUNICATION,4.5,17714850,40,500000000,0,Teen,12.8.5.1121
422,Ghostery Privacy Browser,COMMUNICATION,4.1,13100,2.2,1000000,0,Everyone,1.4.1.0
424,Web Browser for Android,COMMUNICATION,4.1,55098,4.3,1000000,0,Everyone,2.2
425,DU Browser?�Browse fast & fun,COMMUNICATION,4.3,1133501,4.7,10000000,0,Everyone,6.4.0.4
426,Lightning Web Browser,COMMUNICATION,4.1,12578,2.3,500000,0,Everyone,4.5.1
427,Web Browser,COMMUNICATION,4.2,10965,2.3,500000,0,Everyone,2
429,Contacts+,COMMUNICATION,4.2,190613,11,10000000,0,Everyone,5.85.1
430,ExDialer - Dialer & Contacts,COMMUNICATION,4.2,125232,2.7,10000000,0,Everyone,196
431,Calls & Text by Mo+,COMMUNICATION,4.2,83239,14,5000000,0,Everyone,3.0.4
433,PHONE for Google Voice & GTalk,COMMUNICATION,4.3,72065,13,1000000,0,Everyone,3.0.7
434,Safest Call Blocker,COMMUNICATION,4.4,27540,3.7,1000000,0,Everyone,1.26.001
435,Full Screen Caller ID,COMMUNICATION,4.2,104990,10,5000000,0,Everyone,3.5.0
436,Hiya - Caller ID & Block,COMMUNICATION,4.4,177703,13,10000000,0,Mature 17+,8.1.2-6310
437,Call Blocker,COMMUNICATION,4.1,17529,10,1000000,0,Everyone,5.86
438,Mr. Number-Block calls & spam,COMMUNICATION,4.2,177263,13,10000000,0,Mature 17+,5.1.2-6310
439,Should I Answer?,COMMUNICATION,4.8,237468,8.8,1000000,0,Everyone,2018.1.715
440,RocketDial Dialer & Contacts,COMMUNICATION,4.4,32254,5.5,1000000,0,Everyone,3.9.7
441,"CallApp: Caller ID, Blocker & Phone Call Recorder",COMMUNICATION,4.4,483565,20,10000000,0,Everyone,1.286
442,Whoscall - Caller ID & Block,COMMUNICATION,4.4,552441,29,10000000,0,Everyone,6.19.1
445,Call Control - Call Blocker,COMMUNICATION,4.4,93825,11,5000000,0,Everyone,2.17.3
447,Video Caller Id,COMMUNICATION,4.2,15287,17,1000000,0,Everyone,2.2.245
448,Sync.ME ??Caller ID & Block,COMMUNICATION,4.5,205739,17,5000000,0,Everyone,4.5.4
451,Caller ID +,COMMUNICATION,4,9498,0.118,1000000,0,Everyone,5.28.0
453,Yahoo Mail ??Stay Organized,COMMUNICATION,4.3,4188142,16,100000000,0,Everyone,5.29.3
454,K-9 Mail,COMMUNICATION,4.2,88427,5.1,5000000,0,Everyone,5.403
456,Email TypeApp - Mail App,COMMUNICATION,4.6,183374,44,1000000,0,Everyone,1.9.4.74
457,All Email Providers,COMMUNICATION,4.1,20901,7.3,1000000,0,Everyone,5.0.9
458,"Newton Mail - Email App for Gmail, Outlook, IMAP",COMMUNICATION,4,122595,30,1000000,0,Everyone,9.8.376
459,GO Notifier,COMMUNICATION,4.2,124346,0.695,10000000,0,Everyone,2.8
461,Mail1Click - Secure Mail,COMMUNICATION,4.1,255,1.6,10000,0,Everyone,2.3
462,Daum Mail - Next Mail,COMMUNICATION,4.3,41420,19,5000000,0,Everyone,3.2.0
466,imo free video calls and chat,COMMUNICATION,4.3,4785988,11,500000000,0,Everyone,9.8.000000010501
471,Vonage Mobile® Call Video Text,COMMUNICATION,4.1,29208,23,1000000,0,Everyone,2.9.8
472,JusTalk - Free Video Calls and Fun Video Chat,COMMUNICATION,4.6,191032,26,5000000,0,Everyone,7.2.29
478,Calculator,DATING,2.6,57,6.2,1000,6.99,Everyone,1.1.6
479,Truth or Dare Pro,DATING,0,0,20,50,1.49,Teen,1
480,"Private Dating, Hide App- Blue for PrivacyHider",DATING,0,0,0.018,100,2.99,Everyone,1.0.1
481,Ad Blocker for SayHi,DATING,0,4,1.2,100,3.99,Teen,1.2
482,AMBW Dating App: Asian Men Black Women Interracial,DATING,3.5,2,17,100,7.99,Mature 17+,1.0.1
484,OkCupid Dating,DATING,4.1,285726,15,10000000,0,Mature 17+,11.10.1
486,"Hily: Dating, Chat, Match, Meet & Hook up",DATING,4.1,2556,56,100000,0,Mature 17+,2.5.2
487,Hinge: Dating & Relationships,DATING,4.2,7779,12,500000,0,Mature 17+,6.1.3
488,Casual Dating & Adult Singles - Joyride,DATING,4.5,61637,11,5000000,0,Mature 17+,4.17.2
489,BBW Dating & Plus Size Chat,DATING,4.4,12632,29,1000000,0,Mature 17+,3.5.0.1
491,CMB Free Dating App,DATING,4,48845,40,1000000,0,Mature 17+,4.19.0.2320
493,eharmony - Online Dating App,DATING,3.1,31320,53,5000000,0,Mature 17+,6.6.5
494,Free Dating App & Flirt Chat - Match with Singles,DATING,4.4,172460,3.1,5000000,0,Mature 17+,1.639
495,"Chispa, the Dating App for Latino, Latina Singles",DATING,4.2,4195,24,100000,0,Mature 17+,1.6.1
496,Clover Dating App,DATING,4.1,11633,23,500000,0,Mature 17+,2.5.1
497,Black People Meet Singles Date,DATING,3.9,10212,5,1000000,0,Mature 17+,1.9.7
498,Mingle2 - Free Online Dating & Singles Chat Rooms,DATING,4.3,37053,44,1000000,0,Mature 17+,4.4B
499,Free Dating App & Flirt Chat - Cheers,DATING,4.4,667,27,10000,0,Mature 17+,1.308.us
500,stranger chat - anonymous chat,DATING,3.5,13202,6.1,1000000,0,Mature 17+,2.4.1
502,Free Dating Hook Up Messenger,DATING,3.3,1157,21,100000,0,Mature 17+,5.0.1
503,Find Real Love ??YouLove Premium Dating,DATING,4.5,212626,11,10000000,0,Mature 17+,4.17.2
504,Once - Quality Matches Every day,DATING,4.4,222888,21,1000000,0,Mature 17+,2.45
505,BLK - Swipe. Match. Chat.,DATING,4.1,2067,24,100000,0,Mature 17+,1.6.1
506,Cougar Dating Life : Date Older Women Sugar Mummy,DATING,3.9,1643,31,500000,0,Mature 17+,4.5.5
507,Howlr,DATING,3.9,105,27,5000,0,Mature 17+,1.0.4
508,Stranger Chat & Date,DATING,3.6,3414,6.2,500000,0,Mature 17+,1.2.1
510,RandoChat - Chat roulette,DATING,3.6,11806,12,1000000,0,Mature 17+,4.0.18
511,BeWild Free Dating & Chat App,DATING,3.4,1999,8,100000,0,Mature 17+,1.6.5
512,"FastMeet: Chat, Dating, Love",DATING,4.2,22544,5.9,1000000,0,Mature 17+,1.31.4
513,"Free Dating App - YoCutie - Flirt, Chat & Meet",DATING,4.1,97684,7.9,1000000,0,Mature 17+,1.23
514,OurTime Dating for Singles 50+,DATING,3.4,2519,5,100000,0,Mature 17+,1.9.7
515,FarmersOnly Dating,DATING,3,1146,1.4,100000,0,Mature 17+,2.2
516,Dating for 50 plus Mature Singles ??FINALLY,DATING,4.6,13046,13,500000,0,Mature 17+,4.17.2
517,Sudy ??Meet Elite & Rich Single,DATING,4.1,17268,40,500000,0,Mature 17+,4.1.2
518,Christian Dating For Free App,DATING,3.9,8722,13,500000,0,Mature 17+,15.8
519,Just She - Top Lesbian Dating,DATING,1.9,953,19,100000,0,Mature 17+,6.3.7
520,Single Parent Meet #1 Dating,DATING,3.5,2593,5,500000,0,Mature 17+,1.9.7
521,EliteSingles ??Dating for Single Professionals,DATING,2.5,5377,19,500000,0,Mature 17+,4.8.5
522,Millionaire Match: Rich Singles Dating App,DATING,3.9,852,27,100000,0,Mature 17+,6.4.6
523,InterracialCupid - Interracial Dating App,DATING,3.4,212,3,50000,0,Mature 17+,2.3.0.1781
524,Sugar Mommas Dating And Single Search,DATING,3.5,1972,13,1000000,0,Mature 17+,4.3
525,"Hide App, Private Dating, Safe Chat - PrivacyHider",DATING,4.4,35206,7.2,1000000,0,Everyone,2.9.6
526,"muzmatch: Muslim & Arab Singles, Marriage & Dating",DATING,3.8,5164,25,100000,0,Mature 17+,3.8.75a
528,Sugar Daddy Dating App,DATING,2.5,277,5.7,100000,0,Mature 17+,3.0.0
529,Adult Dirty Emojis,DATING,2.8,80,5.5,10000,0,Teen,1
531,"Meet4U - Chat, Love, Singles!",DATING,4.2,40035,6.5,1000000,0,Mature 17+,1.31.3
532,SnpCupid Dating,DATING,3.5,1093,5.8,100000,0,Mature 17+,1.6.6
534,Adult Dating - AdultFinder,DATING,3.3,1601,3.8,500000,0,Mature 17+,1.5
535,Gay Sugar Daddy Dating & Hookup ??Sudy Gay,DATING,4.1,2212,41,100000,0,Mature 17+,2.0.5
536,"Meet24 - Love, Chat, Singles",DATING,4.2,57081,7.9,1000000,0,Mature 17+,1.31.3
537,BBWCupid - BBW Dating App,DATING,3.5,241,2.8,50000,0,Mature 17+,2.2.0.1748
538,ChatVideo Meet new people,DATING,4.2,63986,20,5000000,0,Mature 17+,3.0.15
539,"TryDate - Free Online Dating App, Chat Meet Adults",DATING,4.4,7888,15,500000,0,Mature 17+,2.4.0
540,Black White Interracial Dating - Interracial Match,DATING,4.1,535,28,100000,0,Mature 17+,2.0.0
541,"USA Singles Meet, Match and Date Free - Date",DATING,4.2,5084,9.6,100000,0,Mature 17+,1.55
542,FlirtChat - ?�Free Dating/Flirting App??DATING,DATING,4.3,2430,13,500000,0,Mature 17+,4
543,OkCupid Dating,DATING,4.1,285726,15,10000000,0,Mature 17+,11.10.1
544,CMB Free Dating App,DATING,4,48845,40,1000000,0,Mature 17+,4.19.0.2320
545,"Hily: Dating, Chat, Match, Meet & Hook up",DATING,4.1,2556,56,100000,0,Mature 17+,2.5.2
546,Hinge: Dating & Relationships,DATING,4.2,7779,12,500000,0,Mature 17+,6.1.3
547,The League,DATING,3,837,9.4,100000,0,Mature 17+,1.15.0
548,BBW Dating & Plus Size Chat,DATING,4.4,12632,29,1000000,0,Mature 17+,3.5.0.1
549,Casual Dating & Adult Singles - Joyride,DATING,4.5,61637,11,5000000,0,Mature 17+,4.17.2
550,EliteSingles ??Dating for Single Professionals,DATING,2.5,5377,19,500000,0,Mature 17+,4.8.5
551,Clover Dating App,DATING,4.1,11633,23,500000,0,Mature 17+,2.5.1
553,"Herpes Dating: 1,000K+ Singles",DATING,4,738,27,10000,0,Mature 17+,6.4.1
555,Just She - Top Lesbian Dating,DATING,1.9,953,19,100000,0,Mature 17+,6.3.7
556,Heart mill,DATING,3.3,4631,45,100000,0,Mature 17+,5.2.14
557,Once - Quality Matches Every day,DATING,4.4,222888,21,1000000,0,Mature 17+,2.45
558,Sudy ??Meet Elite & Rich Single,DATING,4.1,17268,40,500000,0,Mature 17+,4.1.2
559,"muzmatch: Muslim & Arab Singles, Marriage & Dating",DATING,3.8,5164,25,100000,0,Mature 17+,3.8.75a
560,95Live -SG#1 Live Streaming App,DATING,4.1,4953,15,1000000,0,Teen,8.7.2
561,"Chispa, the Dating App for Latino, Latina Singles",DATING,4.2,4195,24,100000,0,Mature 17+,1.6.1
563,Find Real Love ??YouLove Premium Dating,DATING,4.5,212626,11,10000000,0,Mature 17+,4.17.2
564,Mutual - LDS Dating,DATING,3.7,1439,38,50000,0,Mature 17+,1.1.46
565,Cougar Dating Life : Date Older Women Sugar Mummy,DATING,3.9,1645,31,500000,0,Mature 17+,4.5.5
566,stranger chat - anonymous chat,DATING,3.5,13204,6.1,1000000,0,Mature 17+,2.4.1
567,Millionaire Match: Rich Singles Dating App,DATING,3.9,853,27,100000,0,Mature 17+,6.4.6
568,2RedBeans,DATING,4,337,32,10000,0,Mature 17+,2.8.0
569,Dating for 50 plus Mature Singles ??FINALLY,DATING,4.6,13049,13,500000,0,Mature 17+,4.17.2
570,"SweetRing - Meet, Match, Date",DATING,4,51698,63,1000000,0,Mature 17+,3.0.0
571,"BiggerCity: Chat for gay bears, chubs & chasers",DATING,4.1,923,44,100000,0,Mature 17+,3.4.1.1
573,SilverSingles: The 50+ Dating App,DATING,3.3,149,16,10000,0,Mature 17+,4.8.5
574,Herpes Positive Singles Dating,DATING,4.4,198,28,10000,0,Mature 17+,5.5.7
576,"FastMeet: Chat, Dating, Love",DATING,4.2,22545,5.9,1000000,0,Mature 17+,1.31.4
577,Christian Dating For Free App,DATING,3.9,8723,13,500000,0,Mature 17+,15.8
578,Glam - Premium Dating App,DATING,4.3,23170,9,500000,0,Mature 17+,1.5.4.0
579,"iDates - Chats, Flirts, Dating, Love & Relations",DATING,3.4,13890,20,500000,0,Mature 17+,4.9.2 (Oasis)
580,"Meet24 - Love, Chat, Singles",DATING,4.2,57083,7.9,1000000,0,Mature 17+,1.31.3
581,Black White Interracial Dating - Interracial Match,DATING,4.1,537,28,100000,0,Mature 17+,2.0.0
582,JustDating,DATING,4,13440,49,500000,0,Mature 17+,3.10.5
583,Interracial Match Dating App,DATING,3.6,143,27,10000,0,Mature 17+,2.2.7
584,Russian Dating & Chat for Russian speaking RusDate,DATING,4.2,1059,18,100000,0,Mature 17+,1.17
585,Sky People (SPI): A secure blind date through authentication by Seoul National University,DATING,3.5,894,14,100000,0,Mature 17+,3.1.3
586,Sweet mi - unlimited hunnam hunting blind date,DATING,4,6191,27,500000,0,Mature 17+,0.0.73
587,Gay Sugar Daddy Dating & Hookup ??Sudy Gay,DATING,4.1,2212,41,100000,0,Mature 17+,2.0.5
588,Mingle - Online Dating App to Chat & Meet People,DATING,4.1,15081,38,1000000,0,Mature 17+,4.7.6
589,Adult Dirty Emojis,DATING,2.8,80,5.5,10000,0,Teen,1
590,BBW Dating & Curvy Singles Chat- LargeFriends,DATING,4.4,218,27,10000,0,Mature 17+,5.2.9
591,"Hide App, Private Dating, Safe Chat - PrivacyHider",DATING,4.4,35205,7.2,1000000,0,Everyone,2.9.6
592,Hitwe - meet people and chat,DATING,4.2,243950,21,10000000,0,Mature 17+,4.3.2
593,A hundred,DATING,4.1,236,8.8,10000,0,Mature 17+,3.9.2
594,JustSayHi- Dating App. Chat & Meet Singles Nearby,DATING,4.2,5152,38,100000,0,Mature 17+,3.6.3
596,WannaMeet ??Dating & Chat App,DATING,4.1,6701,11,1000000,0,Mature 17+,5.16.2
597,"Meet4U - Chat, Love, Singles!",DATING,4.2,40039,6.5,1000000,0,Mature 17+,1.31.3
598,Luxy Pro- Elite Dating Single,DATING,3.9,742,26,50000,0,Mature 17+,5.3.3.13289
599,Dating Network,DATING,4,187,19,10000,0,Mature 17+,1.17
600,"Chatting - Free chat, random chat, boyfriend, girlfriend",DATING,4.2,2506,6.1,500000,0,Mature 17+,3.0.0
601,"iPair-Meet, Chat, Dating",DATING,4.5,182986,77,5000000,0,Mature 17+,5.0.8
602,"Meet, chat & date. Free dating app - Chocolate app",DATING,3.9,8661,9.5,1000000,0,Mature 17+,0.1.11
603,Transenger ??Ts Dating and Chat for Free,DATING,3.6,8,14,1000,0,Mature 17+,1.4.0
604,O-Star,DATING,4.4,59,38,5000,0,Everyone,1.0.1
605,Free Cam Girls - Live Webcam,DATING,3.5,35,16,1000,0,Mature 17+,2.4
606,Cardi B Live Stream Video Chat - Prank,DATING,4.4,28,3.4,500,0,Everyone,2.5
607,Live Girls Talk - Free Video Chat,DATING,4.8,125,4.7,5000,0,Mature 17+,8.2
608,Live Talk - Free Text and Video Chat,DATING,4.6,185,5,10000,0,Mature 17+,8.2
609,Chat Kids - Chat Room For Kids,DATING,4.7,6,4.9,100,0,Mature 17+,1
610,Girls Live Chat - Free Text & Video Chat,DATING,4.8,110,4.9,10000,0,Mature 17+,8.2
611,Random Video Chat,DATING,0,3,16,1000,0,Mature 17+,4.2
612,MouseMingle,DATING,2.7,3,3.9,100,0,Mature 17+,1.0.0
613,American Girls Mobile Numbers,DATING,5,5,4.4,1000,0,Mature 17+,3
614,Random Video Chat App With Strangers,DATING,0,3,4.8,1000,0,Mature 17+,1
615,FREE VIDEO CHAT - LIVE VIDEO AND TEXT CHAT,DATING,4.8,84,4.5,1000,0,Mature 17+,8.2
616,Awake Dating,DATING,5,2,70,100,0,Mature 17+,2.2.9
617,Live Chat - Free Video Chat Rooms,DATING,4.8,20,4.9,500,0,Mature 17+,8.2
618,Meet With Strangers: Video Chat & Dating,DATING,0,2,3.7,500,0,Mature 17+,1
619,FREE LIVE TALK,DATING,4.9,776,4.9,5000,0,Mature 17+,8.2
620,Random Chat App with Strangers,DATING,3,2,16,100,0,Mature 17+,2.5
621,Ost. Zombies Cast - New Music and Lyrics,DATING,0,1,4.6,100,0,Teen,1
622,Dating White Girls,DATING,0,0,3.6,50,0,Mature 17+,1
623,Live Chat - Free Video Talk,DATING,4.7,14,21,5000,0,Mature 17+,1.3
624,Geeks Dating,DATING,0,0,13,50,0,Mature 17+,1
625,Live chat - free video chat,DATING,0,1,8.7,500,0,Mature 17+,3.52
626,House party - live chat,DATING,1,1,9.2,10,0,Mature 17+,3.52
627,Fishing Brain & Boating Maps Marine,DATING,0,3,6.9,500,0,Everyone,1
628,CAM5678 Video Chat,DATING,0,0,39,500,0,Mature 17+,5.5.8
629,Video chat live advices,DATING,0,0,8,100,0,Everyone,1
630,chat live chat,DATING,0,24,3.9,1000,0,Mature 17+,1
631,Pet Lovers Dating,DATING,0,0,14,10,0,Mature 17+,1
632,Friend Find: free chat + flirt dating app,DATING,0,23,11,100,0,Mature 17+,1
633,Latin Dating,DATING,0,0,13,10,0,Mature 17+,1
634,Spine- The dating app,DATING,5,5,9.3,500,0,Teen,4
635,Online Chat Girls Meet,DATING,4.7,18,5,500,0,Mature 17+,8.2
636,Wifi Mingle,DATING,0,0,10,10,0,Everyone,1.3
637,Girls Live Talk - Free Text and Video Chat,DATING,5,6,5,100,0,Mature 17+,8.2
638,Soy Luna - Top Music And Lyrics,DATING,0,1,5,100,0,Teen,1
639,When Will You Get Married,DATING,0,2,3.6,10,0,Everyone,1
640,HOW TO ASK A GIRL OUT,DATING,0,0,19,10,0,Everyone,1
641,Online Girls Chat Group,DATING,5,5,5,100,0,Mature 17+,8.2
642,The DJ - Match with People,DATING,0,0,9.8,50,0,Mature 17+,1.2
643,Toronto Dating,DATING,0,0,14,100,0,Mature 17+,1
644,i miss you quotes and photos,DATING,0,0,5,100,0,Everyone,1.0.7
645,JoJo Siwa Top Hits Music,DATING,0,0,4.9,10,0,Teen,1
646,UK Girls Mobile Numbers,DATING,3,1,5.5,500,0,Mature 17+,1
647,chat saudi arabia,DATING,4.1,11,11,1000,0,Mature 17+,1.1
648,Chat Click - Dating Search,DATING,0,4,3.8,500,0,Mature 17+,1
649,Iraq love chat,DATING,0,14,5,50,0,Teen,8.2
650,Healthy Relationships Guide,DATING,0,0,8.2,1,0,Everyone,2
651,following,DATING,0,1,21,10,0,Mature 17+,1.0.3
652,Gods by Night,DATING,0,104,12,1000,0,Mature 17+,3.5.4.2.3
653,PlusOne,DATING,0,0,10,1,0,Mature 17+,1.1.1
654,Love Calendar - Couple Sharing Calendar & CoupleDay,DATING,0,14,3.3,50,0,Everyone,1.6
655,Speeding Joyride & Car Meet App,DATING,5,3,25,100,0,Mature 17+,1.2.9
656,LOBSTR - go on a lunch date,DATING,3.7,101,15,10000,0,Mature 17+,2
657,Titanic App - Feminist Dating Application,DATING,4.5,120,10,500,0,Mature 17+,1.5-beta
658,French Chat Room,DATING,4.2,24,4.9,1000,0,Mature 17+,1
659,Soul Mate,DATING,0,0,4.4,10,0,Mature 17+,4.5.0
660,Diamond Engagement Rings,DATING,0,0,3.5,5,0,Everyone,6.1
661,Dating Tips For Men,DATING,0,0,7.8,10,0,Everyone,3
662,Halalguur,DATING,4.3,6,9,100,0,Mature 17+,3.7
663,95Live -SG#1 Live Streaming App,DATING,4.1,4954,15,1000000,0,Teen,8.7.2
664,Just She - Top Lesbian Dating,DATING,1.9,954,19,100000,0,Mature 17+,6.3.7
665,"Hily: Dating, Chat, Match, Meet & Hook up",DATING,4.1,2560,56,100000,0,Mature 17+,2.5.2
666,O-Star,DATING,4.4,59,38,5000,0,Everyone,1.0.1
667,Random Video Chat,DATING,0,3,16,1000,0,Mature 17+,4.2
668,Black People Meet Singles Date,DATING,3.9,10212,5,1000000,0,Mature 17+,1.9.7
669,Howlr,DATING,3.9,105,27,5000,0,Mature 17+,1.0.4
670,Find Lover,DATING,0,21,4.7,1000,0,Mature 17+,1.0.2
672,Cardi B Live Stream Video Chat - Prank,DATING,4.4,28,3.4,500,0,Everyone,2.5
673,Chat Kids - Chat Room For Kids,DATING,4.7,6,4.9,100,0,Mature 17+,1
674,"muzmatch: Muslim & Arab Singles, Marriage & Dating",DATING,3.8,5168,25,100000,0,Mature 17+,3.8.75a
675,BBW Dating & Plus Size Chat,DATING,4.4,12633,29,1000000,0,Mature 17+,3.5.0.1
676,"2Date Dating App, Love and matching",DATING,4.4,41605,8.1,500000,0,Mature 17+,4.813
677,Transenger ??Ts Dating and Chat for Free,DATING,3.6,8,14,1000,0,Mature 17+,1.4.0
678,BBW Dating & Curvy Singles Chat- LargeFriends,DATING,4.4,218,27,10000,0,Mature 17+,5.2.9
679,MouseMingle,DATING,2.7,3,3.9,100,0,Mature 17+,1.0.0
680,FlirtChat - ?�Free Dating/Flirting App??DATING,DATING,4.3,2433,13,500000,0,Mature 17+,4.1 and up
681,Live Talk - Free Text and Video Chat,DATING,4.6,185,5,10000,0,Mature 17+,8.2
682,Adult Dirty Emojis,DATING,2.8,80,5.5,10000,0,Teen,1
683,Free Cam Girls - Live Webcam,DATING,3.5,35,16,1000,0,Mature 17+,2.4
684,Random Video Chat App With Strangers,DATING,0,3,4.8,1000,0,Mature 17+,1
685,Teenage Chat & Dating,DATING,3.4,5,14,500,0,Mature 17+,1.2
686,Live Girls Talk - Free Video Chat,DATING,4.8,125,4.7,5000,0,Mature 17+,8.2
687,Girls Online Talk - Free Text and Video Chat,DATING,4.7,791,3.7,10000,0,Mature 17+,8.2
688,Girls Live Chat - Free Text & Video Chat,DATING,4.8,110,4.9,10000,0,Mature 17+,8.2
689,Online Girls Chat,DATING,4.8,5323,3.5,50000,0,Mature 17+,8.2
690,LIVE VIDEO TALK,DATING,4.7,478,4.5,10000,0,Mature 17+,8.2
692,SkyLove ??Dating and chat,DATING,3.5,69,36,5000,0,Mature 17+,1.0.82
693,Free Live Talk-Video Call,DATING,4.7,158,4.5,10000,0,Mature 17+,8.2
694,FindLoving,DATING,3.8,24,19,1000,0,Mature 17+,1.0.5
695,Sugar Daddies Dating App,DATING,2.9,53,14,10000,0,Mature 17+,4.1
696,"iPair-Meet, Chat, Dating",DATING,4.5,182986,77,5000000,0,Mature 17+,5.0.8
697,Free Dating Hook Up Messenger,DATING,3.3,1157,21,100000,0,Mature 17+,5.0.1
698,"Free Dating App - YoCutie - Flirt, Chat & Meet",DATING,4.1,97699,7.9,1000000,0,Mature 17+,1.23
699,"Chat Mexico: meet people, flirt and friendship",DATING,0,8,9.3,5000,0,Mature 17+,3.7
701,TED,EDUCATION,4.6,181893,18,10000000,0,Everyone 10+,3.2.5
702,English Communication - Learn English for Chinese (Learn English for Chinese),EDUCATION,4.7,2544,18,100000,0,Everyone,3.1
703,Khan Academy,EDUCATION,4.6,85375,21,5000000,0,Everyone,5.0.0
704,Learn English with Wlingua,EDUCATION,4.7,314299,3.3,10000000,0,Everyone,1.94.9
705,Ai La Trieu Phu - ALTP Free,EDUCATION,0,776,24,100000,0,Everyone,1.5
706,Princess Coloring Book,EDUCATION,4.5,9770,39,5000000,0,Everyone,1.2.8
707,Learn Spanish - Español,EDUCATION,4.7,32346,3.2,1000000,0,Everyone,1.3.8
708,English Grammar Test,EDUCATION,4.8,4075,5.1,500000,0,Everyone,2.1.8
709,Speed Reading,EDUCATION,4.6,10611,11,500000,0,Everyone,2.3.7
710,English for beginners,EDUCATION,4.6,9321,27,1000000,0,Everyone,2.9.0
711,Flame - درب ع??? ????ا,EDUCATION,4.6,56065,37,1000000,0,Everyone,3.3
713,"Learn Japanese, Korean, Chinese Offline & Free",EDUCATION,4.9,133136,26,1000000,0,Everyone,2.16.11.10
714,Kids Mode,EDUCATION,3.8,2469,11,500000,0,Everyone,Varies with device
716,Dinosaurs Coloring Pages,EDUCATION,4.4,390,41,500000,0,Everyone,1.1.6
717,Cars Coloring Pages,EDUCATION,4.4,1090,49,1000000,0,Everyone,1.2.0
718,Babbel ??Learn Languages,EDUCATION,4.3,266948,21,10000000,0,Everyone,20.7.2
719,Math Tricks,EDUCATION,4.5,342918,8.1,10000000,0,Everyone,2.24
720,Monster Truck Driver & Racing,EDUCATION,4.4,748,51,1000000,0,Everyone,1.0.9
